"IndivYr","AnimalID","VI95","VI50","MigStatus","Date","AvgDE","DEclass","Age","MAXFAT","RUMP","PSPB","Chest","girth","LactStatus"
"141090-14",141090,0.649889003331448,0.209219332735596,"Resident",2014-07-15,3.02028766476158,"Excellent",3,0.62,3.5,"Pregnant",158,158,"No"
"141090-14",141090,0.649889003331448,0.209219332735596,"Resident",2014-07-16,2.96227260202574,"Excellent",3,0.62,3.5,"Pregnant",158,158,"No"
"141090-14",141090,0.649889003331448,0.209219332735596,"Resident",2014-07-17,3.04590887638231,"Excellent",3,0.62,3.5,"Pregnant",158,158,"No"
"141090-14",141090,0.649889003331448,0.209219332735596,"Resident",2014-07-18,2.99019428273708,"Excellent",3,0.62,3.5,"Pregnant",158,158,"No"
"141090-14",141090,0.649889003331448,0.209219332735596,"Resident",2014-07-19,2.96741139391913,"Excellent",3,0.62,3.5,"Pregnant",158,158,"No"
"141090-14",141090,0.649889003331448,0.209219332735596,"Resident",2014-07-20,2.92972869335451,"Excellent",3,0.62,3.5,"Pregnant",158,158,"No"
"141090-14",141090,0.649889003331448,0.209219332735596,"Resident",2014-07-21,2.99088709032938,"Excellent",3,0.62,3.5,"Pregnant",158,158,"No"
"141090-14",141090,0.649889003331448,0.209219332735596,"Resident",2014-07-22,2.94086600477272,"Excellent",3,0.62,3.5,"Pregnant",158,158,"No"
"141090-14",141090,0.649889003331448,0.209219332735596,"Resident",2014-07-23,2.91425065241904,"Excellent",3,0.62,3.5,"Pregnant",158,158,"No"
"141090-14",141090,0.649889003331448,0.209219332735596,"Resident",2014-07-24,3.01685553382593,"Excellent",3,0.62,3.5,"Pregnant",158,158,"No"
"141090-14",141090,0.649889003331448,0.209219332735596,"Resident",2014-07-25,2.94439398351483,"Excellent",3,0.62,3.5,"Pregnant",158,158,"No"
"141090-14",141090,0.649889003331448,0.209219332735596,"Resident",2014-07-26,2.94896541641884,"Excellent",3,0.62,3.5,"Pregnant",158,158,"No"
"141090-14",141090,0.649889003331448,0.209219332735596,"Resident",2014-07-27,2.86286147380558,"Good",3,0.62,3.5,"Pregnant",158,158,"No"
"141090-14",141090,0.649889003331448,0.209219332735596,"Resident",2014-07-28,2.81424735783046,"Good",3,0.62,3.5,"Pregnant",158,158,"No"
"141090-14",141090,0.649889003331448,0.209219332735596,"Resident",2014-07-29,2.57576406086718,"Marginal",3,0.62,3.5,"Pregnant",158,158,"No"
"141090-14",141090,0.649889003331448,0.209219332735596,"Resident",2014-07-30,2.40869415599299,"Marginal",3,0.62,3.5,"Pregnant",158,158,"No"
"141090-14",141090,0.649889003331448,0.209219332735596,"Resident",2014-07-31,2.63468681253223,"Marginal",3,0.62,3.5,"Pregnant",158,158,"No"
"141090-14",141090,0.649889003331448,0.209219332735596,"Resident",2014-08-01,3.01000435658004,"Excellent",3,0.62,3.5,"Pregnant",158,158,"No"
"141090-14",141090,0.649889003331448,0.209219332735596,"Resident",2014-08-02,2.94122945773544,"Excellent",3,0.62,3.5,"Pregnant",158,158,"No"
"141090-14",141090,0.649889003331448,0.209219332735596,"Resident",2014-08-03,2.98699462173831,"Excellent",3,0.62,3.5,"Pregnant",158,158,"No"
"141090-14",141090,0.649889003331448,0.209219332735596,"Resident",2014-08-04,2.88449649011124,"Good",3,0.62,3.5,"Pregnant",158,158,"No"
"141090-14",141090,0.649889003331448,0.209219332735596,"Resident",2014-08-05,2.86470113317794,"Good",3,0.62,3.5,"Pregnant",158,158,"No"
"141090-14",141090,0.649889003331448,0.209219332735596,"Resident",2014-08-06,2.86941971819469,"Good",3,0.62,3.5,"Pregnant",158,158,"No"
"141090-14",141090,0.649889003331448,0.209219332735596,"Resident",2014-08-07,2.88724854965712,"Good",3,0.62,3.5,"Pregnant",158,158,"No"
"141090-14",141090,0.649889003331448,0.209219332735596,"Resident",2014-08-08,2.9645094707806,"Excellent",3,0.62,3.5,"Pregnant",158,158,"No"
"141090-14",141090,0.649889003331448,0.209219332735596,"Resident",2014-08-09,3.03958521895928,"Excellent",3,0.62,3.5,"Pregnant",158,158,"No"
"141090-14",141090,0.649889003331448,0.209219332735596,"Resident",2014-08-10,3.08601406475427,"Excellent",3,0.62,3.5,"Pregnant",158,158,"No"
"141090-14",141090,0.649889003331448,0.209219332735596,"Resident",2014-08-11,3.01097036401326,"Excellent",3,0.62,3.5,"Pregnant",158,158,"No"
"141090-14",141090,0.649889003331448,0.209219332735596,"Resident",2014-08-12,2.90163386263926,"Excellent",3,0.62,3.5,"Pregnant",158,158,"No"
"141090-14",141090,0.649889003331448,0.209219332735596,"Resident",2014-08-13,2.8616841702112,"Good",3,0.62,3.5,"Pregnant",158,158,"No"
"141090-14",141090,0.649889003331448,0.209219332735596,"Resident",2014-08-14,2.89708849508675,"Good",3,0.62,3.5,"Pregnant",158,158,"No"
"141090-14",141090,0.649889003331448,0.209219332735596,"Resident",2014-08-15,2.87087639647477,"Good",3,0.62,3.5,"Pregnant",158,158,"No"
"141090-14",141090,0.649889003331448,0.209219332735596,"Resident",2014-08-16,2.92845138797042,"Excellent",3,0.62,3.5,"Pregnant",158,158,"No"
"141090-14",141090,0.649889003331448,0.209219332735596,"Resident",2014-08-17,2.91420278716119,"Excellent",3,0.62,3.5,"Pregnant",158,158,"No"
"141090-14",141090,0.649889003331448,0.209219332735596,"Resident",2014-08-18,2.98491737231559,"Excellent",3,0.62,3.5,"Pregnant",158,158,"No"
"141090-14",141090,0.649889003331448,0.209219332735596,"Resident",2014-08-19,2.99580327835148,"Excellent",3,0.62,3.5,"Pregnant",158,158,"No"
"141090-14",141090,0.649889003331448,0.209219332735596,"Resident",2014-08-20,2.96372434847857,"Excellent",3,0.62,3.5,"Pregnant",158,158,"No"
"141090-14",141090,0.649889003331448,0.209219332735596,"Resident",2014-08-21,2.93764690027215,"Excellent",3,0.62,3.5,"Pregnant",158,158,"No"
"141090-14",141090,0.649889003331448,0.209219332735596,"Resident",2014-08-22,2.939416954522,"Excellent",3,0.62,3.5,"Pregnant",158,158,"No"
"141090-14",141090,0.649889003331448,0.209219332735596,"Resident",2014-08-23,2.91135096039215,"Excellent",3,0.62,3.5,"Pregnant",158,158,"No"
"141090-14",141090,0.649889003331448,0.209219332735596,"Resident",2014-08-24,2.93933229451412,"Excellent",3,0.62,3.5,"Pregnant",158,158,"No"
"141090-14",141090,0.649889003331448,0.209219332735596,"Resident",2014-08-25,2.95813356623593,"Excellent",3,0.62,3.5,"Pregnant",158,158,"No"
"141090-14",141090,0.649889003331448,0.209219332735596,"Resident",2014-08-26,2.92784170298503,"Excellent",3,0.62,3.5,"Pregnant",158,158,"No"
"141090-14",141090,0.649889003331448,0.209219332735596,"Resident",2014-08-27,2.97282380926211,"Excellent",3,0.62,3.5,"Pregnant",158,158,"No"
"141090-14",141090,0.649889003331448,0.209219332735596,"Resident",2014-08-28,2.93149546105373,"Excellent",3,0.62,3.5,"Pregnant",158,158,"No"
"141090-14",141090,0.649889003331448,0.209219332735596,"Resident",2014-08-29,2.94971386005944,"Excellent",3,0.62,3.5,"Pregnant",158,158,"No"
"141090-14",141090,0.649889003331448,0.209219332735596,"Resident",2014-08-30,3.03325906004571,"Excellent",3,0.62,3.5,"Pregnant",158,158,"No"
"141090-14",141090,0.649889003331448,0.209219332735596,"Resident",2014-08-31,2.97645808732678,"Excellent",3,0.62,3.5,"Pregnant",158,158,"No"
"140070-14",140070,0.671602567227348,0.264551067670805,"Resident",2014-07-01,2.79922650684006,"Good",10,NA,NA,"Pregnant",158,158,NA
"140070-14",140070,0.671602567227348,0.264551067670805,"Resident",2014-07-02,2.80459666122985,"Good",10,NA,NA,"Pregnant",158,158,NA
"140070-14",140070,0.671602567227348,0.264551067670805,"Resident",2014-07-03,2.90478499368849,"Excellent",10,NA,NA,"Pregnant",158,158,NA
"140070-14",140070,0.671602567227348,0.264551067670805,"Resident",2014-07-04,2.95618836574154,"Excellent",10,NA,NA,"Pregnant",158,158,NA
"140070-14",140070,0.671602567227348,0.264551067670805,"Resident",2014-07-05,2.86530445043312,"Good",10,NA,NA,"Pregnant",158,158,NA
"140070-14",140070,0.671602567227348,0.264551067670805,"Resident",2014-07-06,2.92847777279268,"Excellent",10,NA,NA,"Pregnant",158,158,NA
"140070-14",140070,0.671602567227348,0.264551067670805,"Resident",2014-07-07,2.97339780796055,"Excellent",10,NA,NA,"Pregnant",158,158,NA
"140070-14",140070,0.671602567227348,0.264551067670805,"Resident",2014-07-08,2.9968683261139,"Excellent",10,NA,NA,"Pregnant",158,158,NA
"140070-14",140070,0.671602567227348,0.264551067670805,"Resident",2014-07-09,3.00159955698542,"Excellent",10,NA,NA,"Pregnant",158,158,NA
"140070-14",140070,0.671602567227348,0.264551067670805,"Resident",2014-07-10,3.08629188496627,"Excellent",10,NA,NA,"Pregnant",158,158,NA
"140070-14",140070,0.671602567227348,0.264551067670805,"Resident",2014-07-11,3.10332866143838,"Excellent",10,NA,NA,"Pregnant",158,158,NA
"140070-14",140070,0.671602567227348,0.264551067670805,"Resident",2014-07-12,2.9908241579786,"Excellent",10,NA,NA,"Pregnant",158,158,NA
"140070-14",140070,0.671602567227348,0.264551067670805,"Resident",2014-07-13,3.05591866754631,"Excellent",10,NA,NA,"Pregnant",158,158,NA
"140070-14",140070,0.671602567227348,0.264551067670805,"Resident",2014-07-14,3.03670976820441,"Excellent",10,NA,NA,"Pregnant",158,158,NA
"140070-14",140070,0.671602567227348,0.264551067670805,"Resident",2014-07-15,3.01238986169191,"Excellent",10,NA,NA,"Pregnant",158,158,NA
"140070-14",140070,0.671602567227348,0.264551067670805,"Resident",2014-07-16,2.94980652435489,"Excellent",10,NA,NA,"Pregnant",158,158,NA
"140070-14",140070,0.671602567227348,0.264551067670805,"Resident",2014-07-17,3.02413126124712,"Excellent",10,NA,NA,"Pregnant",158,158,NA
"140070-14",140070,0.671602567227348,0.264551067670805,"Resident",2014-07-18,2.96744286382813,"Excellent",10,NA,NA,"Pregnant",158,158,NA
"140070-14",140070,0.671602567227348,0.264551067670805,"Resident",2014-07-19,2.95457577879591,"Excellent",10,NA,NA,"Pregnant",158,158,NA
"140070-14",140070,0.671602567227348,0.264551067670805,"Resident",2014-07-20,2.92453905349353,"Excellent",10,NA,NA,"Pregnant",158,158,NA
"140070-14",140070,0.671602567227348,0.264551067670805,"Resident",2014-07-21,2.95431203406784,"Excellent",10,NA,NA,"Pregnant",158,158,NA
"140070-14",140070,0.671602567227348,0.264551067670805,"Resident",2014-07-22,2.97791894127147,"Excellent",10,NA,NA,"Pregnant",158,158,NA
"140070-14",140070,0.671602567227348,0.264551067670805,"Resident",2014-07-23,2.8831470458448,"Good",10,NA,NA,"Pregnant",158,158,NA
"140070-14",140070,0.671602567227348,0.264551067670805,"Resident",2014-07-24,2.9854758747615,"Excellent",10,NA,NA,"Pregnant",158,158,NA
"140070-14",140070,0.671602567227348,0.264551067670805,"Resident",2014-07-25,2.91800992410869,"Excellent",10,NA,NA,"Pregnant",158,158,NA
"140070-14",140070,0.671602567227348,0.264551067670805,"Resident",2014-07-26,2.94735481983874,"Excellent",10,NA,NA,"Pregnant",158,158,NA
"140070-14",140070,0.671602567227348,0.264551067670805,"Resident",2014-07-27,2.94600770640398,"Excellent",10,NA,NA,"Pregnant",158,158,NA
"140070-14",140070,0.671602567227348,0.264551067670805,"Resident",2014-07-28,2.838710759931,"Good",10,NA,NA,"Pregnant",158,158,NA
"140070-14",140070,0.671602567227348,0.264551067670805,"Resident",2014-07-29,2.58576126162303,"Marginal",10,NA,NA,"Pregnant",158,158,NA
"140070-14",140070,0.671602567227348,0.264551067670805,"Resident",2014-07-30,2.4420308241803,"Marginal",10,NA,NA,"Pregnant",158,158,NA
"140070-14",140070,0.671602567227348,0.264551067670805,"Resident",2014-07-31,2.5321103080416,"Marginal",10,NA,NA,"Pregnant",158,158,NA
"140070-14",140070,0.671602567227348,0.264551067670805,"Resident",2014-08-01,3.01210965533076,"Excellent",10,NA,NA,"Pregnant",158,158,NA
"140070-14",140070,0.671602567227348,0.264551067670805,"Resident",2014-08-02,2.91277379036553,"Excellent",10,NA,NA,"Pregnant",158,158,NA
"140070-14",140070,0.671602567227348,0.264551067670805,"Resident",2014-08-03,2.95278935872781,"Excellent",10,NA,NA,"Pregnant",158,158,NA
"140070-14",140070,0.671602567227348,0.264551067670805,"Resident",2014-08-04,2.86294922826749,"Good",10,NA,NA,"Pregnant",158,158,NA
"140070-14",140070,0.671602567227348,0.264551067670805,"Resident",2014-08-05,2.86706236900261,"Good",10,NA,NA,"Pregnant",158,158,NA
"140070-14",140070,0.671602567227348,0.264551067670805,"Resident",2014-08-06,2.87006469775176,"Good",10,NA,NA,"Pregnant",158,158,NA
"140070-14",140070,0.671602567227348,0.264551067670805,"Resident",2014-08-07,2.90052145802963,"Excellent",10,NA,NA,"Pregnant",158,158,NA
"140070-14",140070,0.671602567227348,0.264551067670805,"Resident",2014-08-08,2.96637645367408,"Excellent",10,NA,NA,"Pregnant",158,158,NA
"140070-14",140070,0.671602567227348,0.264551067670805,"Resident",2014-08-09,3.04262331270515,"Excellent",10,NA,NA,"Pregnant",158,158,NA
"140070-14",140070,0.671602567227348,0.264551067670805,"Resident",2014-08-10,3.06753603351221,"Excellent",10,NA,NA,"Pregnant",158,158,NA
"140070-14",140070,0.671602567227348,0.264551067670805,"Resident",2014-08-11,3.03364172048683,"Excellent",10,NA,NA,"Pregnant",158,158,NA
"140070-14",140070,0.671602567227348,0.264551067670805,"Resident",2014-08-12,2.90570181257931,"Excellent",10,NA,NA,"Pregnant",158,158,NA
"140070-14",140070,0.671602567227348,0.264551067670805,"Resident",2014-08-13,2.91076305323665,"Excellent",10,NA,NA,"Pregnant",158,158,NA
"140070-14",140070,0.671602567227348,0.264551067670805,"Resident",2014-08-14,2.95951549795553,"Excellent",10,NA,NA,"Pregnant",158,158,NA
"140070-14",140070,0.671602567227348,0.264551067670805,"Resident",2014-08-15,2.89641190814245,"Good",10,NA,NA,"Pregnant",158,158,NA
"140070-14",140070,0.671602567227348,0.264551067670805,"Resident",2014-08-16,2.92478760985054,"Excellent",10,NA,NA,"Pregnant",158,158,NA
"140070-14",140070,0.671602567227348,0.264551067670805,"Resident",2014-08-17,2.90005615780876,"Excellent",10,NA,NA,"Pregnant",158,158,NA
"140070-14",140070,0.671602567227348,0.264551067670805,"Resident",2014-08-18,2.88675292057245,"Good",10,NA,NA,"Pregnant",158,158,NA
"140070-14",140070,0.671602567227348,0.264551067670805,"Resident",2014-08-19,2.99967260700604,"Excellent",10,NA,NA,"Pregnant",158,158,NA
"140070-14",140070,0.671602567227348,0.264551067670805,"Resident",2014-08-20,2.96779824370622,"Excellent",10,NA,NA,"Pregnant",158,158,NA
"140070-14",140070,0.671602567227348,0.264551067670805,"Resident",2014-08-21,2.88285953835574,"Good",10,NA,NA,"Pregnant",158,158,NA
"140070-14",140070,0.671602567227348,0.264551067670805,"Resident",2014-08-22,2.93674546147761,"Excellent",10,NA,NA,"Pregnant",158,158,NA
"140070-14",140070,0.671602567227348,0.264551067670805,"Resident",2014-08-23,2.89946457931866,"Good",10,NA,NA,"Pregnant",158,158,NA
"140070-14",140070,0.671602567227348,0.264551067670805,"Resident",2014-08-24,2.99905105005393,"Excellent",10,NA,NA,"Pregnant",158,158,NA
"140070-14",140070,0.671602567227348,0.264551067670805,"Resident",2014-08-25,2.96229320175627,"Excellent",10,NA,NA,"Pregnant",158,158,NA
"140070-14",140070,0.671602567227348,0.264551067670805,"Resident",2014-08-26,2.91759462201844,"Excellent",10,NA,NA,"Pregnant",158,158,NA
"140070-14",140070,0.671602567227348,0.264551067670805,"Resident",2014-08-27,2.94413007733745,"Excellent",10,NA,NA,"Pregnant",158,158,NA
"140070-14",140070,0.671602567227348,0.264551067670805,"Resident",2014-08-28,2.890590989963,"Good",10,NA,NA,"Pregnant",158,158,NA
"140070-14",140070,0.671602567227348,0.264551067670805,"Resident",2014-08-29,2.93793306870911,"Excellent",10,NA,NA,"Pregnant",158,158,NA
"140070-14",140070,0.671602567227348,0.264551067670805,"Resident",2014-08-30,3.00174650129482,"Excellent",10,NA,NA,"Pregnant",158,158,NA
"140070-14",140070,0.671602567227348,0.264551067670805,"Resident",2014-08-31,3.01405056843044,"Excellent",10,NA,NA,"Pregnant",158,158,NA
"140070-15",140070,0.488215502017051,0.167561556316697,"Resident",2015-07-01,2.99110707696904,"Excellent",10,NA,NA,"Pregnant",158,158,NA
"140070-15",140070,0.488215502017051,0.167561556316697,"Resident",2015-07-02,3.01553868353313,"Excellent",10,NA,NA,"Pregnant",158,158,NA
"140070-15",140070,0.488215502017051,0.167561556316697,"Resident",2015-07-03,2.97535745056589,"Excellent",10,NA,NA,"Pregnant",158,158,NA
"140070-15",140070,0.488215502017051,0.167561556316697,"Resident",2015-07-04,2.93391967628138,"Excellent",10,NA,NA,"Pregnant",158,158,NA
"140070-15",140070,0.488215502017051,0.167561556316697,"Resident",2015-07-05,2.91828139226594,"Excellent",10,NA,NA,"Pregnant",158,158,NA
"140070-15",140070,0.488215502017051,0.167561556316697,"Resident",2015-07-06,3.02860440435567,"Excellent",10,NA,NA,"Pregnant",158,158,NA
"140070-15",140070,0.488215502017051,0.167561556316697,"Resident",2015-07-07,2.99488425598072,"Excellent",10,NA,NA,"Pregnant",158,158,NA
"140070-15",140070,0.488215502017051,0.167561556316697,"Resident",2015-07-08,3.05923336280007,"Excellent",10,NA,NA,"Pregnant",158,158,NA
"140070-15",140070,0.488215502017051,0.167561556316697,"Resident",2015-07-09,2.96181281746437,"Excellent",10,NA,NA,"Pregnant",158,158,NA
"140070-15",140070,0.488215502017051,0.167561556316697,"Resident",2015-07-10,2.99163271670468,"Excellent",10,NA,NA,"Pregnant",158,158,NA
"140070-15",140070,0.488215502017051,0.167561556316697,"Resident",2015-07-11,2.92984508114843,"Excellent",10,NA,NA,"Pregnant",158,158,NA
"140070-15",140070,0.488215502017051,0.167561556316697,"Resident",2015-07-12,2.75723742120761,"Good",10,NA,NA,"Pregnant",158,158,NA
"140070-15",140070,0.488215502017051,0.167561556316697,"Resident",2015-07-13,2.55147880800711,"Marginal",10,NA,NA,"Pregnant",158,158,NA
"140070-15",140070,0.488215502017051,0.167561556316697,"Resident",2015-07-14,2.59209953213452,"Marginal",10,NA,NA,"Pregnant",158,158,NA
"140070-15",140070,0.488215502017051,0.167561556316697,"Resident",2015-07-15,2.51420104714855,"Marginal",10,NA,NA,"Pregnant",158,158,NA
"140070-15",140070,0.488215502017051,0.167561556316697,"Resident",2015-07-16,2.43149918549356,"Marginal",10,NA,NA,"Pregnant",158,158,NA
"140070-15",140070,0.488215502017051,0.167561556316697,"Resident",2015-07-17,2.5391737943694,"Marginal",10,NA,NA,"Pregnant",158,158,NA
"140070-15",140070,0.488215502017051,0.167561556316697,"Resident",2015-07-18,2.46043342793569,"Marginal",10,NA,NA,"Pregnant",158,158,NA
"140070-15",140070,0.488215502017051,0.167561556316697,"Resident",2015-07-19,2.51125669582977,"Marginal",10,NA,NA,"Pregnant",158,158,NA
"140070-15",140070,0.488215502017051,0.167561556316697,"Resident",2015-07-20,2.48148632298799,"Marginal",10,NA,NA,"Pregnant",158,158,NA
"140070-15",140070,0.488215502017051,0.167561556316697,"Resident",2015-07-21,2.7547111674386,"Good",10,NA,NA,"Pregnant",158,158,NA
"140070-15",140070,0.488215502017051,0.167561556316697,"Resident",2015-07-22,3.03251173494054,"Excellent",10,NA,NA,"Pregnant",158,158,NA
"140070-15",140070,0.488215502017051,0.167561556316697,"Resident",2015-07-23,2.94178574637547,"Excellent",10,NA,NA,"Pregnant",158,158,NA
"140070-15",140070,0.488215502017051,0.167561556316697,"Resident",2015-07-24,2.75436974577634,"Good",10,NA,NA,"Pregnant",158,158,NA
"140070-15",140070,0.488215502017051,0.167561556316697,"Resident",2015-07-25,2.64410338294384,"Marginal",10,NA,NA,"Pregnant",158,158,NA
"140070-15",140070,0.488215502017051,0.167561556316697,"Resident",2015-07-26,2.94310514994228,"Excellent",10,NA,NA,"Pregnant",158,158,NA
"140070-15",140070,0.488215502017051,0.167561556316697,"Resident",2015-07-27,3.00321278775389,"Excellent",10,NA,NA,"Pregnant",158,158,NA
"140070-15",140070,0.488215502017051,0.167561556316697,"Resident",2015-07-28,2.94074946813744,"Excellent",10,NA,NA,"Pregnant",158,158,NA
"140070-15",140070,0.488215502017051,0.167561556316697,"Resident",2015-07-29,2.83662529980316,"Good",10,NA,NA,"Pregnant",158,158,NA
"140070-15",140070,0.488215502017051,0.167561556316697,"Resident",2015-07-30,2.95585329187547,"Excellent",10,NA,NA,"Pregnant",158,158,NA
"140070-15",140070,0.488215502017051,0.167561556316697,"Resident",2015-07-31,2.98205127040578,"Excellent",10,NA,NA,"Pregnant",158,158,NA
"140070-15",140070,0.488215502017051,0.167561556316697,"Resident",2015-08-01,2.91666232101698,"Excellent",10,NA,NA,"Pregnant",158,158,NA
"140070-15",140070,0.488215502017051,0.167561556316697,"Resident",2015-08-02,2.98319742724501,"Excellent",10,NA,NA,"Pregnant",158,158,NA
"140070-15",140070,0.488215502017051,0.167561556316697,"Resident",2015-08-03,2.94694419556355,"Excellent",10,NA,NA,"Pregnant",158,158,NA
"140070-15",140070,0.488215502017051,0.167561556316697,"Resident",2015-08-04,2.80149972707326,"Good",10,NA,NA,"Pregnant",158,158,NA
"140070-15",140070,0.488215502017051,0.167561556316697,"Resident",2015-08-05,2.94526024992587,"Excellent",10,NA,NA,"Pregnant",158,158,NA
"140070-15",140070,0.488215502017051,0.167561556316697,"Resident",2015-08-06,3.03692260920987,"Excellent",10,NA,NA,"Pregnant",158,158,NA
"140070-15",140070,0.488215502017051,0.167561556316697,"Resident",2015-08-07,3.06611929104532,"Excellent",10,NA,NA,"Pregnant",158,158,NA
"140070-15",140070,0.488215502017051,0.167561556316697,"Resident",2015-08-08,2.96367101068051,"Excellent",10,NA,NA,"Pregnant",158,158,NA
"140070-15",140070,0.488215502017051,0.167561556316697,"Resident",2015-08-09,3.05048390705932,"Excellent",10,NA,NA,"Pregnant",158,158,NA
"140070-15",140070,0.488215502017051,0.167561556316697,"Resident",2015-08-10,3.05957848593739,"Excellent",10,NA,NA,"Pregnant",158,158,NA
"140070-15",140070,0.488215502017051,0.167561556316697,"Resident",2015-08-11,2.984022320439,"Excellent",10,NA,NA,"Pregnant",158,158,NA
"140070-15",140070,0.488215502017051,0.167561556316697,"Resident",2015-08-12,3.04053069034002,"Excellent",10,NA,NA,"Pregnant",158,158,NA
"140070-15",140070,0.488215502017051,0.167561556316697,"Resident",2015-08-13,3.10488144351446,"Excellent",10,NA,NA,"Pregnant",158,158,NA
"140070-15",140070,0.488215502017051,0.167561556316697,"Resident",2015-08-14,3.09298883405187,"Excellent",10,NA,NA,"Pregnant",158,158,NA
"140070-15",140070,0.488215502017051,0.167561556316697,"Resident",2015-08-15,3.08168135077769,"Excellent",10,NA,NA,"Pregnant",158,158,NA
"140070-15",140070,0.488215502017051,0.167561556316697,"Resident",2015-08-16,3.09474858954647,"Excellent",10,NA,NA,"Pregnant",158,158,NA
"140070-15",140070,0.488215502017051,0.167561556316697,"Resident",2015-08-17,3.11838258894284,"Excellent",10,NA,NA,"Pregnant",158,158,NA
"140070-15",140070,0.488215502017051,0.167561556316697,"Resident",2015-08-18,3.05475934962561,"Excellent",10,NA,NA,"Pregnant",158,158,NA
"140070-15",140070,0.488215502017051,0.167561556316697,"Resident",2015-08-19,3.10709735947919,"Excellent",10,NA,NA,"Pregnant",158,158,NA
"140070-15",140070,0.488215502017051,0.167561556316697,"Resident",2015-08-20,3.02285627553344,"Excellent",10,NA,NA,"Pregnant",158,158,NA
"140070-15",140070,0.488215502017051,0.167561556316697,"Resident",2015-08-21,3.08419406157553,"Excellent",10,NA,NA,"Pregnant",158,158,NA
"140070-15",140070,0.488215502017051,0.167561556316697,"Resident",2015-08-22,3.11363779923077,"Excellent",10,NA,NA,"Pregnant",158,158,NA
"140070-15",140070,0.488215502017051,0.167561556316697,"Resident",2015-08-23,3.00142002617033,"Excellent",10,NA,NA,"Pregnant",158,158,NA
"140070-15",140070,0.488215502017051,0.167561556316697,"Resident",2015-08-24,3.00341855076567,"Excellent",10,NA,NA,"Pregnant",158,158,NA
"140070-15",140070,0.488215502017051,0.167561556316697,"Resident",2015-08-25,3.01513534160892,"Excellent",10,NA,NA,"Pregnant",158,158,NA
"140070-15",140070,0.488215502017051,0.167561556316697,"Resident",2015-08-26,3.13168757651306,"Excellent",10,NA,NA,"Pregnant",158,158,NA
"140070-15",140070,0.488215502017051,0.167561556316697,"Resident",2015-08-27,3.11768562914362,"Excellent",10,NA,NA,"Pregnant",158,158,NA
"140070-15",140070,0.488215502017051,0.167561556316697,"Resident",2015-08-28,3.09574919215246,"Excellent",10,NA,NA,"Pregnant",158,158,NA
"140070-15",140070,0.488215502017051,0.167561556316697,"Resident",2015-08-29,2.98400633697532,"Excellent",10,NA,NA,"Pregnant",158,158,NA
"140070-15",140070,0.488215502017051,0.167561556316697,"Resident",2015-08-30,3.10849644191454,"Excellent",10,NA,NA,"Pregnant",158,158,NA
"140070-15",140070,0.488215502017051,0.167561556316697,"Resident",2015-08-31,3.12321242974821,"Excellent",10,NA,NA,"Pregnant",158,158,NA
"140380-14",140380,0.539894351514769,0.129077026701285,"Resident",2014-07-01,2.89238843399386,"Good",6,0.36,3,"Pregnant",150,150,"No"
"140380-14",140380,0.539894351514769,0.129077026701285,"Resident",2014-07-02,2.84888091436701,"Good",6,0.36,3,"Pregnant",150,150,"No"
"140380-14",140380,0.539894351514769,0.129077026701285,"Resident",2014-07-03,2.88804973617996,"Good",6,0.36,3,"Pregnant",150,150,"No"
"140380-14",140380,0.539894351514769,0.129077026701285,"Resident",2014-07-04,2.90965192620474,"Excellent",6,0.36,3,"Pregnant",150,150,"No"
"140380-14",140380,0.539894351514769,0.129077026701285,"Resident",2014-07-05,2.88412311165878,"Good",6,0.36,3,"Pregnant",150,150,"No"
"140380-14",140380,0.539894351514769,0.129077026701285,"Resident",2014-07-06,2.93950304614511,"Excellent",6,0.36,3,"Pregnant",150,150,"No"
"140380-14",140380,0.539894351514769,0.129077026701285,"Resident",2014-07-07,2.75532378356273,"Good",6,0.36,3,"Pregnant",150,150,"No"
"140380-14",140380,0.539894351514769,0.129077026701285,"Resident",2014-07-08,2.76683830990135,"Good",6,0.36,3,"Pregnant",150,150,"No"
"140380-14",140380,0.539894351514769,0.129077026701285,"Resident",2014-07-09,2.96944186550036,"Excellent",6,0.36,3,"Pregnant",150,150,"No"
"140380-14",140380,0.539894351514769,0.129077026701285,"Resident",2014-07-10,3.08913640171858,"Excellent",6,0.36,3,"Pregnant",150,150,"No"
"140380-14",140380,0.539894351514769,0.129077026701285,"Resident",2014-07-11,3.04823173464676,"Excellent",6,0.36,3,"Pregnant",150,150,"No"
"140380-14",140380,0.539894351514769,0.129077026701285,"Resident",2014-07-12,2.99831464180765,"Excellent",6,0.36,3,"Pregnant",150,150,"No"
"140380-14",140380,0.539894351514769,0.129077026701285,"Resident",2014-07-13,3.07552981587545,"Excellent",6,0.36,3,"Pregnant",150,150,"No"
"140380-14",140380,0.539894351514769,0.129077026701285,"Resident",2014-07-14,3.07033680166182,"Excellent",6,0.36,3,"Pregnant",150,150,"No"
"140380-14",140380,0.539894351514769,0.129077026701285,"Resident",2014-07-15,2.99389900048794,"Excellent",6,0.36,3,"Pregnant",150,150,"No"
"140380-14",140380,0.539894351514769,0.129077026701285,"Resident",2014-07-16,2.94997620892196,"Excellent",6,0.36,3,"Pregnant",150,150,"No"
"140380-14",140380,0.539894351514769,0.129077026701285,"Resident",2014-07-17,3.05329854382548,"Excellent",6,0.36,3,"Pregnant",150,150,"No"
