"IndivYr","AnimalID","VI95","VI50","Dist","MigStatus","MigRank","Date","AvgDE","DEclass","AvgGHerb","AvgGShrub","AvgGForage","IFBF","preg_pspb","LactStatus","girthmass","adjmass","Age","HRarea"
"140340-15",140340,0,0,9400.89901193503,"Migrant",58,2015-08-16,2.94509872184686,"Excellent",9.46570634915517,35.9776006590497,45.4433070082049,7.399225,1,"Yes",252.8580655,179.9120507,7,18.6185625400162
"140340-15",140340,0,0,9400.89901193503,"Migrant",58,2015-08-17,2.90243571749466,"Excellent",8.70915360828145,32.8035201384209,41.5126737467023,7.399225,1,"Yes",252.8580655,179.9120507,7,18.6185625400162
"140340-15",140340,0,0,9400.89901193503,"Migrant",58,2015-08-18,2.81302859858757,"Good",10.2522762541333,25.1959269315783,35.4482031857116,7.399225,1,"Yes",252.8580655,179.9120507,7,18.6185625400162
"140340-15",140340,0,0,9400.89901193503,"Migrant",58,2015-08-19,2.71064148271065,"Marginal",4.69117443265413,30.0914106783724,34.7825851110265,7.399225,1,"Yes",252.8580655,179.9120507,7,18.6185625400162
"140340-15",140340,0,0,9400.89901193503,"Migrant",58,2015-08-20,2.87692323461244,"Good",11.966327723944,20.9668426045131,32.9331703284571,7.399225,1,"Yes",252.8580655,179.9120507,7,18.6185625400162
"140340-15",140340,0,0,9400.89901193503,"Migrant",58,2015-08-21,2.75445691675584,"Good",15.7449482397459,28.5423904499221,44.287338689668,7.399225,1,"Yes",252.8580655,179.9120507,7,18.6185625400162
"140340-15",140340,0,0,9400.89901193503,"Migrant",58,2015-08-22,2.85519679714352,"Good",6.84865310826038,26.3773814027685,33.2260345110289,7.399225,1,"Yes",252.8580655,179.9120507,7,18.6185625400162
"140340-15",140340,0,0,9400.89901193503,"Migrant",58,2015-08-23,2.79177559033998,"Good",9.37539767449191,23.0201894745226,32.3955871490145,7.399225,1,"Yes",252.8580655,179.9120507,7,18.6185625400162
"140340-15",140340,0,0,9400.89901193503,"Migrant",58,2015-08-24,2.76338309727794,"Good",5.66577306596687,48.4070948170755,54.0728678830424,7.399225,1,"Yes",252.8580655,179.9120507,7,18.6185625400162
"140340-15",140340,0,0,9400.89901193503,"Migrant",58,2015-08-25,2.70095159724578,"Marginal",9.13950583521623,15.1878671801478,24.327373015364,7.399225,1,"Yes",252.8580655,179.9120507,7,18.6185625400162
"140340-15",140340,0,0,9400.89901193503,"Migrant",58,2015-08-26,2.85579979633295,"Good",10.1606916393543,37.1336833807845,47.2943750201388,7.399225,1,"Yes",252.8580655,179.9120507,7,18.6185625400162
"140340-15",140340,0,0,9400.89901193503,"Migrant",58,2015-08-27,2.79917579712014,"Good",7.42302395240489,35.8560834279056,43.2791073803105,7.399225,1,"Yes",252.8580655,179.9120507,7,18.6185625400162
"140340-15",140340,0,0,9400.89901193503,"Migrant",58,2015-08-28,2.82908644159404,"Good",8.69854875298033,26.3894121837444,35.0879609367247,7.399225,1,"Yes",252.8580655,179.9120507,7,18.6185625400162
"140340-15",140340,0,0,9400.89901193503,"Migrant",58,2015-08-29,2.89551012706146,"Good",6.69551990658622,39.1437200235589,45.8392399301451,7.399225,1,"Yes",252.8580655,179.9120507,7,18.6185625400162
"140340-15",140340,0,0,9400.89901193503,"Migrant",58,2015-08-30,2.8337178948354,"Good",7.0841713781238,25.0051127475567,32.0892841256805,7.399225,1,"Yes",252.8580655,179.9120507,7,18.6185625400162
"140340-15",140340,0,0,9400.89901193503,"Migrant",58,2015-08-31,2.94016073309834,"Excellent",12.0254511126653,30.5315489393839,42.5570000520492,7.399225,1,"Yes",252.8580655,179.9120507,7,18.6185625400162
"140400-15",140400,0.271641949027871,0,2246.04973318716,"Intermediate",20,2015-07-15,2.885398289971,"Good",39.8078335121038,6.31344439735835,46.1212779094622,6.394201463,1,"Yes",272.4236967,190.9258053,NA,80.9857876537247
"140400-15",140400,0.271641949027871,0,2246.04973318716,"Intermediate",20,2015-07-16,2.76845883706911,"Good",21.0103525914172,0.922960334064732,21.9333129254819,6.394201463,1,"Yes",272.4236967,190.9258053,NA,80.9857876537247
"140400-15",140400,0.271641949027871,0,2246.04973318716,"Intermediate",20,2015-07-17,2.83644676405357,"Good",17.5247523152686,7.24742576055691,24.7721780758255,6.394201463,1,"Yes",272.4236967,190.9258053,NA,80.9857876537247
"140400-15",140400,0.271641949027871,0,2246.04973318716,"Intermediate",20,2015-07-18,2.76363273738309,"Good",14.695602419278,6.4295693432943,21.1251717625723,6.394201463,1,"Yes",272.4236967,190.9258053,NA,80.9857876537247
"140400-15",140400,0.271641949027871,0,2246.04973318716,"Intermediate",20,2015-07-19,2.6146365900193,"Marginal",13.9329387728013,1.5989969722688,15.5319357450701,6.394201463,1,"Yes",272.4236967,190.9258053,NA,80.9857876537247
"140400-15",140400,0.271641949027871,0,2246.04973318716,"Intermediate",20,2015-07-20,2.7436398033633,"Marginal",13.8291405188568,7.85300559573074,21.6821461145875,6.394201463,1,"Yes",272.4236967,190.9258053,NA,80.9857876537247
"140400-15",140400,0.271641949027871,0,2246.04973318716,"Intermediate",20,2015-07-21,2.79911683938662,"Good",12.9947597989102,7.19668256582578,20.191442364736,6.394201463,1,"Yes",272.4236967,190.9258053,NA,80.9857876537247
"140400-15",140400,0.271641949027871,0,2246.04973318716,"Intermediate",20,2015-07-22,2.75104557598628,"Good",13.3649158522839,3.67514283859765,17.0400586908816,6.394201463,1,"Yes",272.4236967,190.9258053,NA,80.9857876537247
"140400-15",140400,0.271641949027871,0,2246.04973318716,"Intermediate",20,2015-07-23,2.81915138959788,"Good",19.3396989868521,5.78915435017417,25.1288533370263,6.394201463,1,"Yes",272.4236967,190.9258053,NA,80.9857876537247
"140400-15",140400,0.271641949027871,0,2246.04973318716,"Intermediate",20,2015-07-24,2.7220167566086,"Marginal",11.9557488789723,5.39890356655922,17.3546524455315,6.394201463,1,"Yes",272.4236967,190.9258053,NA,80.9857876537247
"140400-15",140400,0.271641949027871,0,2246.04973318716,"Intermediate",20,2015-07-25,2.86471700101164,"Good",16.7061174138314,17.7325042960107,34.4386217098421,6.394201463,1,"Yes",272.4236967,190.9258053,NA,80.9857876537247
"140400-15",140400,0.271641949027871,0,2246.04973318716,"Intermediate",20,2015-07-26,2.94644345644507,"Excellent",35.1332434552312,0.262615726985035,35.3958591822162,6.394201463,1,"Yes",272.4236967,190.9258053,NA,80.9857876537247
"140400-15",140400,0.271641949027871,0,2246.04973318716,"Intermediate",20,2015-07-27,2.88237432703039,"Good",31.203710640827,2.93721395399486,34.1409245948219,6.394201463,1,"Yes",272.4236967,190.9258053,NA,80.9857876537247
"140400-15",140400,0.271641949027871,0,2246.04973318716,"Intermediate",20,2015-07-28,3.04048170807898,"Excellent",46.5578232150933,0.475263418756604,47.0330866338499,6.394201463,1,"Yes",272.4236967,190.9258053,NA,80.9857876537247
"140400-15",140400,0.271641949027871,0,2246.04973318716,"Intermediate",20,2015-07-29,3.01131068970216,"Excellent",33.0806805407675,4.31033699801234,37.3910175387798,6.394201463,1,"Yes",272.4236967,190.9258053,NA,80.9857876537247
"140400-15",140400,0.271641949027871,0,2246.04973318716,"Intermediate",20,2015-07-30,2.97382036607031,"Excellent",25.9838381346015,3.14275914175044,29.1265972763519,6.394201463,1,"Yes",272.4236967,190.9258053,NA,80.9857876537247
"140400-15",140400,0.271641949027871,0,2246.04973318716,"Intermediate",20,2015-07-31,2.94618170414815,"Excellent",10.7894288938189,10.1454481902219,20.9348770840408,6.394201463,1,"Yes",272.4236967,190.9258053,NA,80.9857876537247
"140400-15",140400,0.271641949027871,0,2246.04973318716,"Intermediate",20,2015-08-01,2.83389282789365,"Good",12.125045370326,5.51350797893527,17.6385533492613,6.394201463,1,"Yes",272.4236967,190.9258053,NA,80.9857876537247
"140400-15",140400,0.271641949027871,0,2246.04973318716,"Intermediate",20,2015-08-02,2.72278371100169,"Marginal",15.4721923830746,21.1206929013394,36.592885284414,6.394201463,1,"Yes",272.4236967,190.9258053,NA,80.9857876537247
"140400-15",140400,0.271641949027871,0,2246.04973318716,"Intermediate",20,2015-08-03,2.69494991740686,"Marginal",18.4391557472292,9.5507249701831,27.9898807174123,6.394201463,1,"Yes",272.4236967,190.9258053,NA,80.9857876537247
"140400-15",140400,0.271641949027871,0,2246.04973318716,"Intermediate",20,2015-08-04,2.64794379439799,"Marginal",6.48730829572733,6.36557029065878,12.8528785863861,6.394201463,1,"Yes",272.4236967,190.9258053,NA,80.9857876537247
"140400-15",140400,0.271641949027871,0,2246.04973318716,"Intermediate",20,2015-08-05,2.75012880188129,"Good",17.9163202637553,1.50969504471563,19.4260153084709,6.394201463,1,"Yes",272.4236967,190.9258053,NA,80.9857876537247
"140400-15",140400,0.271641949027871,0,2246.04973318716,"Intermediate",20,2015-08-06,2.92651707518867,"Excellent",23.9453990614833,19.5200995201816,43.4654985816649,6.394201463,1,"Yes",272.4236967,190.9258053,NA,80.9857876537247
"140400-15",140400,0.271641949027871,0,2246.04973318716,"Intermediate",20,2015-08-07,2.82904106212178,"Good",31.4843419169768,11.6275639595176,43.1119058764944,6.394201463,1,"Yes",272.4236967,190.9258053,NA,80.9857876537247
"140400-15",140400,0.271641949027871,0,2246.04973318716,"Intermediate",20,2015-08-08,2.99959268970326,"Excellent",28.4771841294811,5.6226204690009,34.099804598482,6.394201463,1,"Yes",272.4236967,190.9258053,NA,80.9857876537247
"140400-15",140400,0.271641949027871,0,2246.04973318716,"Intermediate",20,2015-08-09,2.97227770206467,"Excellent",24.1227844230077,30.9202041857056,55.0429886087133,6.394201463,1,"Yes",272.4236967,190.9258053,NA,80.9857876537247
"140400-15",140400,0.271641949027871,0,2246.04973318716,"Intermediate",20,2015-08-10,2.96175248652873,"Excellent",21.7062819066371,28.9052069913858,50.6114888980229,6.394201463,1,"Yes",272.4236967,190.9258053,NA,80.9857876537247
"140400-15",140400,0.271641949027871,0,2246.04973318716,"Intermediate",20,2015-08-11,3.06198116110642,"Excellent",36.2506500328559,15.362729381414,51.6133794142699,6.394201463,1,"Yes",272.4236967,190.9258053,NA,80.9857876537247
"140400-15",140400,0.271641949027871,0,2246.04973318716,"Intermediate",20,2015-08-12,2.99000683674664,"Excellent",35.0445700035023,15.3562918531376,50.4008618566399,6.394201463,1,"Yes",272.4236967,190.9258053,NA,80.9857876537247
"140400-15",140400,0.271641949027871,0,2246.04973318716,"Intermediate",20,2015-08-13,2.90077377278554,"Excellent",41.92133374976,0.274157059142425,42.1954908089024,6.394201463,1,"Yes",272.4236967,190.9258053,NA,80.9857876537247
"140400-15",140400,0.271641949027871,0,2246.04973318716,"Intermediate",20,2015-08-14,2.98224785464595,"Excellent",24.6900956308084,27.6351705513077,52.3252661821161,6.394201463,1,"Yes",272.4236967,190.9258053,NA,80.9857876537247
"140400-15",140400,0.271641949027871,0,2246.04973318716,"Intermediate",20,2015-08-15,2.91487331651915,"Excellent",30.1952572640901,35.7140993424866,65.9093566065767,6.394201463,1,"Yes",272.4236967,190.9258053,NA,80.9857876537247
"140400-15",140400,0.271641949027871,0,2246.04973318716,"Intermediate",20,2015-08-16,3.00606644438253,"Excellent",29.9846122799306,25.3352558191946,55.3198680991252,6.394201463,1,"Yes",272.4236967,190.9258053,NA,80.9857876537247
"140400-15",140400,0.271641949027871,0,2246.04973318716,"Intermediate",20,2015-08-17,3.00488243862332,"Excellent",33.8630261991837,22.061715162846,55.9247413620297,6.394201463,1,"Yes",272.4236967,190.9258053,NA,80.9857876537247
"140400-15",140400,0.271641949027871,0,2246.04973318716,"Intermediate",20,2015-08-18,2.97540772075631,"Excellent",21.0476273995893,1.91766673636787,22.9652941359572,6.394201463,1,"Yes",272.4236967,190.9258053,NA,80.9857876537247
"140400-15",140400,0.271641949027871,0,2246.04973318716,"Intermediate",20,2015-08-19,3.01658202042783,"Excellent",26.4846018034181,8.15005763062702,34.6346594340451,6.394201463,1,"Yes",272.4236967,190.9258053,NA,80.9857876537247
"140400-15",140400,0.271641949027871,0,2246.04973318716,"Intermediate",20,2015-08-20,3.0138610422899,"Excellent",27.9694885055682,0.219454268509196,28.1889427740774,6.394201463,1,"Yes",272.4236967,190.9258053,NA,80.9857876537247
"140400-15",140400,0.271641949027871,0,2246.04973318716,"Intermediate",20,2015-08-21,2.99675839162174,"Excellent",27.2802453397276,0.249841629688978,27.5300869694166,6.394201463,1,"Yes",272.4236967,190.9258053,NA,80.9857876537247
"140400-15",140400,0.271641949027871,0,2246.04973318716,"Intermediate",20,2015-08-22,3.08904124831386,"Excellent",37.4531088409834,2.07012180183514,39.5232306428185,6.394201463,1,"Yes",272.4236967,190.9258053,NA,80.9857876537247
"140400-15",140400,0.271641949027871,0,2246.04973318716,"Intermediate",20,2015-08-23,3.06755716006955,"Excellent",32.7410798597028,0.149198392189145,32.8902782518919,6.394201463,1,"Yes",272.4236967,190.9258053,NA,80.9857876537247
"140400-15",140400,0.271641949027871,0,2246.04973318716,"Intermediate",20,2015-08-24,3.04685302324042,"Excellent",28.5480615464499,2.46868756009281,31.0167491065427,6.394201463,1,"Yes",272.4236967,190.9258053,NA,80.9857876537247
"140400-15",140400,0.271641949027871,0,2246.04973318716,"Intermediate",20,2015-08-25,3.0564182794618,"Excellent",28.324674771584,0.819841184926955,29.144515956511,6.394201463,1,"Yes",272.4236967,190.9258053,NA,80.9857876537247
"140400-15",140400,0.271641949027871,0,2246.04973318716,"Intermediate",20,2015-08-26,3.04976045450353,"Excellent",33.2709949061907,0.292279471734839,33.5632743779255,6.394201463,1,"Yes",272.4236967,190.9258053,NA,80.9857876537247
"140400-15",140400,0.271641949027871,0,2246.04973318716,"Intermediate",20,2015-08-27,3.01490171500013,"Excellent",36.0745213314734,0.0328654627352831,36.1073867942087,6.394201463,1,"Yes",272.4236967,190.9258053,NA,80.9857876537247
"140400-15",140400,0.271641949027871,0,2246.04973318716,"Intermediate",20,2015-08-28,3.03353556348871,"Excellent",33.4824429333475,2.0276631084446,35.5101060417921,6.394201463,1,"Yes",272.4236967,190.9258053,NA,80.9857876537247
"140400-15",140400,0.271641949027871,0,2246.04973318716,"Intermediate",20,2015-08-29,2.95543409721074,"Excellent",44.9083806681118,0.113483740822364,45.0218644089342,6.394201463,1,"Yes",272.4236967,190.9258053,NA,80.9857876537247
"140400-15",140400,0.271641949027871,0,2246.04973318716,"Intermediate",20,2015-08-30,2.89994704141586,"Good",31.7904893613995,0.0335388385024957,31.824028199902,6.394201463,1,"Yes",272.4236967,190.9258053,NA,80.9857876537247
"140400-15",140400,0.271641949027871,0,2246.04973318716,"Intermediate",20,2015-08-31,3.05274214585393,"Excellent",32.1228707570111,1.25333254075018,33.3762032977613,6.394201463,1,"Yes",272.4236967,190.9258053,NA,80.9857876537247
"140480-15",140480,0.42066734927178,0.0570603338913298,1360.05238064426,"Resident",5,2015-07-15,2.88348780689155,"Good",29.1927826537656,0.0385961254894702,29.2313787792551,9.076155745,1,"No",272.4236967,189.2737013,6,105.669434403053
"140480-15",140480,0.42066734927178,0.0570603338913298,1360.05238064426,"Resident",5,2015-07-16,3.03018960567798,"Excellent",34.4381382099259,3.46543702746573,37.9035752373916,9.076155745,1,"No",272.4236967,189.2737013,6,105.669434403053
"140480-15",140480,0.42066734927178,0.0570603338913298,1360.05238064426,"Resident",5,2015-07-17,2.905843318209,"Excellent",11.9978476918094,7.2302310674503,19.2280787592597,9.076155745,1,"No",272.4236967,189.2737013,6,105.669434403053
"140480-15",140480,0.42066734927178,0.0570603338913298,1360.05238064426,"Resident",5,2015-07-18,2.92073272283994,"Excellent",12.6749743720124,11.7668241678298,24.4417985398422,9.076155745,1,"No",272.4236967,189.2737013,6,105.669434403053
"140480-15",140480,0.42066734927178,0.0570603338913298,1360.05238064426,"Resident",5,2015-07-19,2.85800704701612,"Good",6.13619395143119,19.490636026592,25.6268299780232,9.076155745,1,"No",272.4236967,189.2737013,6,105.669434403053
"140480-15",140480,0.42066734927178,0.0570603338913298,1360.05238064426,"Resident",5,2015-07-20,2.89952009907312,"Good",16.0507112086401,11.5754543238594,27.6261655324995,9.076155745,1,"No",272.4236967,189.2737013,6,105.669434403053
"140480-15",140480,0.42066734927178,0.0570603338913298,1360.05238064426,"Resident",5,2015-07-21,2.93327105520504,"Excellent",14.8091438004903,13.1029325120218,27.9120763125121,9.076155745,1,"No",272.4236967,189.2737013,6,105.669434403053
"140480-15",140480,0.42066734927178,0.0570603338913298,1360.05238064426,"Resident",5,2015-07-22,2.86087090259735,"Good",24.9734497372414,12.5580733868303,37.5315231240717,9.076155745,1,"No",272.4236967,189.2737013,6,105.669434403053
"140480-15",140480,0.42066734927178,0.0570603338913298,1360.05238064426,"Resident",5,2015-07-23,2.94443894114986,"Excellent",21.4072600151348,11.3835843712574,32.7908443863922,9.076155745,1,"No",272.4236967,189.2737013,6,105.669434403053
"140480-15",140480,0.42066734927178,0.0570603338913298,1360.05238064426,"Resident",5,2015-07-24,3.03296626642627,"Excellent",38.0254569548105,0.666020524758212,38.6914774795687,9.076155745,1,"No",272.4236967,189.2737013,6,105.669434403053
"140480-15",140480,0.42066734927178,0.0570603338913298,1360.05238064426,"Resident",5,2015-07-25,2.82327755977303,"Good",27.4042531460665,0.042862636717186,27.4471157827837,9.076155745,1,"No",272.4236967,189.2737013,6,105.669434403053
"140480-15",140480,0.42066734927178,0.0570603338913298,1360.05238064426,"Resident",5,2015-07-26,2.94480536538018,"Excellent",34.5494827558472,0.544030595998503,35.0935133518457,9.076155745,1,"No",272.4236967,189.2737013,6,105.669434403053
"140480-15",140480,0.42066734927178,0.0570603338913298,1360.05238064426,"Resident",5,2015-07-27,2.87750076631529,"Good",30.6385403842724,0.878180365773112,31.5167207500455,9.076155745,1,"No",272.4236967,189.2737013,6,105.669434403053
"140480-15",140480,0.42066734927178,0.0570603338913298,1360.05238064426,"Resident",5,2015-07-28,2.96504204015828,"Excellent",35.8139714898917,0.984491164857517,36.7984626547492,9.076155745,1,"No",272.4236967,189.2737013,6,105.669434403053
"140480-15",140480,0.42066734927178,0.0570603338913298,1360.05238064426,"Resident",5,2015-07-29,2.98320005716973,"Excellent",25.3593067254901,1.3555325983184,26.7148393238085,9.076155745,1,"No",272.4236967,189.2737013,6,105.669434403053
"140480-15",140480,0.42066734927178,0.0570603338913298,1360.05238064426,"Resident",5,2015-07-30,2.88808684047486,"Good",19.0002228752679,2.04138411704103,21.0416069923089,9.076155745,1,"No",272.4236967,189.2737013,6,105.669434403053
"140480-15",140480,0.42066734927178,0.0570603338913298,1360.05238064426,"Resident",5,2015-07-31,2.9201115115167,"Excellent",15.4897648268896,4.49120944439204,19.9809742712816,9.076155745,1,"No",272.4236967,189.2737013,6,105.669434403053
"140480-15",140480,0.42066734927178,0.0570603338913298,1360.05238064426,"Resident",5,2015-08-01,2.76928322184739,"Good",14.6770663419897,4.05023388118416,18.7273002231739,9.076155745,1,"No",272.4236967,189.2737013,6,105.669434403053
"140480-15",140480,0.42066734927178,0.0570603338913298,1360.05238064426,"Resident",5,2015-08-02,2.67246247712461,"Marginal",7.44676226428682,9.88024963973016,17.327011904017,9.076155745,1,"No",272.4236967,189.2737013,6,105.669434403053
"140480-15",140480,0.42066734927178,0.0570603338913298,1360.05238064426,"Resident",5,2015-08-03,2.68040448828571,"Marginal",14.221041067124,4.75833708779417,18.9793781549182,9.076155745,1,"No",272.4236967,189.2737013,6,105.669434403053
"140480-15",140480,0.42066734927178,0.0570603338913298,1360.05238064426,"Resident",5,2015-08-04,2.71869333078314,"Marginal",9.23196607617997,11.4975127985174,20.7294788746974,9.076155745,1,"No",272.4236967,189.2737013,6,105.669434403053
"140480-15",140480,0.42066734927178,0.0570603338913298,1360.05238064426,"Resident",5,2015-08-05,2.79299655031521,"Good",19.5413700413195,5.10392674781097,24.6452967891305,9.076155745,1,"No",272.4236967,189.2737013,6,105.669434403053
"140480-15",140480,0.42066734927178,0.0570603338913298,1360.05238064426,"Resident",5,2015-08-06,2.94830363690281,"Excellent",25.000549572472,26.9857738949552,51.9863234674272,9.076155745,1,"No",272.4236967,189.2737013,6,105.669434403053
"140480-15",140480,0.42066734927178,0.0570603338913298,1360.05238064426,"Resident",5,2015-08-07,2.85254053994897,"Good",27.9333565413656,0.859250232064185,28.7926067734298,9.076155745,1,"No",272.4236967,189.2737013,6,105.669434403053
"140480-15",140480,0.42066734927178,0.0570603338913298,1360.05238064426,"Resident",5,2015-08-08,3.00260945075594,"Excellent",27.5451845217723,11.7648259331566,39.3100104549289,9.076155745,1,"No",272.4236967,189.2737013,6,105.669434403053
"140480-15",140480,0.42066734927178,0.0570603338913298,1360.05238064426,"Resident",5,2015-08-09,2.99374402631438,"Excellent",26.9293556474818,16.9858057759145,43.9151614233963,9.076155745,1,"No",272.4236967,189.2737013,6,105.669434403053
"140480-15",140480,0.42066734927178,0.0570603338913298,1360.05238064426,"Resident",5,2015-08-10,2.96545021607356,"Excellent",20.4370789419178,23.8503827737872,44.287461715705,9.076155745,1,"No",272.4236967,189.2737013,6,105.669434403053
"140480-15",140480,0.42066734927178,0.0570603338913298,1360.05238064426,"Resident",5,2015-08-11,3.0368679208968,"Excellent",30.3483246795824,21.6874220161052,52.0357466956876,9.076155745,1,"No",272.4236967,189.2737013,6,105.669434403053
"140480-15",140480,0.42066734927178,0.0570603338913298,1360.05238064426,"Resident",5,2015-08-12,2.97211378854611,"Excellent",31.6313005608665,10.4968439587958,42.1281445196623,9.076155745,1,"No",272.4236967,189.2737013,6,105.669434403053
"140480-15",140480,0.42066734927178,0.0570603338913298,1360.05238064426,"Resident",5,2015-08-13,2.89510042730355,"Good",41.6019502819063,0.121653206699617,41.7236034886059,9.076155745,1,"No",272.4236967,189.2737013,6,105.669434403053
"140480-15",140480,0.42066734927178,0.0570603338913298,1360.05238064426,"Resident",5,2015-08-14,2.97214534586318,"Excellent",20.8677058362653,34.0006802244972,54.8683860607625,9.076155745,1,"No",272.4236967,189.2737013,6,105.669434403053
"140480-15",140480,0.42066734927178,0.0570603338913298,1360.05238064426,"Resident",5,2015-08-15,2.98103892527985,"Excellent",32.0702333058841,11.0525625338337,43.1227958397178,9.076155745,1,"No",272.4236967,189.2737013,6,105.669434403053
"140480-15",140480,0.42066734927178,0.0570603338913298,1360.05238064426,"Resident",5,2015-08-16,3.02727505834563,"Excellent",24.9310889995988,26.5217977500835,51.4528867496823,9.076155745,1,"No",272.4236967,189.2737013,6,105.669434403053
"140480-15",140480,0.42066734927178,0.0570603338913298,1360.05238064426,"Resident",5,2015-08-17,3.12016091825774,"Excellent",27.627600307663,0.400865779570876,28.0284660872339,9.076155745,1,"No",272.4236967,189.2737013,6,105.669434403053
"140480-15",140480,0.42066734927178,0.0570603338913298,1360.05238064426,"Resident",5,2015-08-18,3.0293740006115,"Excellent",28.6084126696822,0.263688103818542,28.8721007735007,9.076155745,1,"No",272.4236967,189.2737013,6,105.669434403053
"140480-15",140480,0.42066734927178,0.0570603338913298,1360.05238064426,"Resident",5,2015-08-19,3.10664139474488,"Excellent",35.131000512077,0.422506623384421,35.5535071354614,9.076155745,1,"No",272.4236967,189.2737013,6,105.669434403053
"140480-15",140480,0.42066734927178,0.0570603338913298,1360.05238064426,"Resident",5,2015-08-20,3.0457751189802,"Excellent",27.8322965661823,1.31650351379487,29.1488000799772,9.076155745,1,"No",272.4236967,189.2737013,6,105.669434403053
"140480-15",140480,0.42066734927178,0.0570603338913298,1360.05238064426,"Resident",5,2015-08-21,3.05167441004379,"Excellent",30.4556400934638,0.257236080869944,30.7128761743337,9.076155745,1,"No",272.4236967,189.2737013,6,105.669434403053
"140480-15",140480,0.42066734927178,0.0570603338913298,1360.05238064426,"Resident",5,2015-08-22,3.0190357245954,"Excellent",49.5703045925048,0.268145492541805,49.8384500850466,9.076155745,1,"No",272.4236967,189.2737013,6,105.669434403053
"140480-15",140480,0.42066734927178,0.0570603338913298,1360.05238064426,"Resident",5,2015-08-23,3.00478306295895,"Excellent",32.7676400691349,0.039374008887547,32.8070140780224,9.076155745,1,"No",272.4236967,189.2737013,6,105.669434403053
"140480-15",140480,0.42066734927178,0.0570603338913298,1360.05238064426,"Resident",5,2015-08-24,3.14248330711891,"Excellent",27.0159858689646,0.540078797283261,27.5560646662479,9.076155745,1,"No",272.4236967,189.2737013,6,105.669434403053
"140480-15",140480,0.42066734927178,0.0570603338913298,1360.05238064426,"Resident",5,2015-08-25,3.10918875820313,"Excellent",30.2111096790877,0.232509626668716,30.4436193057564,9.076155745,1,"No",272.4236967,189.2737013,6,105.669434403053
"140480-15",140480,0.42066734927178,0.0570603338913298,1360.05238064426,"Resident",5,2015-08-26,3.00474741765048,"Excellent",28.1384761261594,0.774098564282342,28.9125746904417,9.076155745,1,"No",272.4236967,189.2737013,6,105.669434403053
"140480-15",140480,0.42066734927178,0.0570603338913298,1360.05238064426,"Resident",5,2015-08-27,3.02980643641522,"Excellent",35.9816822160168,0.0318101023746681,36.0134923183915,9.076155745,1,"No",272.4236967,189.2737013,6,105.669434403053
"140480-15",140480,0.42066734927178,0.0570603338913298,1360.05238064426,"Resident",5,2015-08-28,3.03785644970572,"Excellent",37.769616495016,4.00495948761778,41.7745759826338,9.076155745,1,"No",272.4236967,189.2737013,6,105.669434403053
"140480-15",140480,0.42066734927178,0.0570603338913298,1360.05238064426,"Resident",5,2015-08-29,3.00920011053289,"Excellent",38.4049895668768,0.373724093400316,38.7787136602771,9.076155745,1,"No",272.4236967,189.2737013,6,105.669434403053
"140480-15",140480,0.42066734927178,0.0570603338913298,1360.05238064426,"Resident",5,2015-08-30,2.92093195636173,"Excellent",35.6036103409583,0.0327568321039526,35.6363671730622,9.076155745,1,"No",272.4236967,189.2737013,6,105.669434403053
"140480-15",140480,0.42066734927178,0.0570603338913298,1360.05238064426,"Resident",5,2015-08-31,3.03584227039583,"Excellent",28.5052673037091,1.25121266409183,29.7564799678009,9.076155745,1,"No",272.4236967,189.2737013,6,105.669434403053
"140560-15",140560,0.0980543457827112,0,5643.60475968729,"Intermediate",35,2015-07-15,2.69084456222841,"Marginal",15.2294226480945,48.121927605369,63.3513502534635,6.450307748,1,"No",275.903,192.7656858,10,31.9135613646698
"140560-15",140560,0.0980543457827112,0,5643.60475968729,"Intermediate",35,2015-07-16,2.53750802517822,"Marginal",8.40054597676709,68.8333156612682,77.2338616380353,6.450307748,1,"No",275.903,192.7656858,10,31.9135613646698
"140560-15",140560,0.0980543457827112,0,5643.60475968729,"Intermediate",35,2015-07-17,2.58508247982869,"Marginal",5.46112386092057,8.40740555502806,13.8685294159486,6.450307748,1,"No",275.903,192.7656858,10,31.9135613646698
"140560-15",140560,0.0980543457827112,0,5643.60475968729,"Intermediate",35,2015-07-18,2.76642964503593,"Good",14.4092512519889,23.6556226526786,38.0648739046675,6.450307748,1,"No",275.903,192.7656858,10,31.9135613646698
"140560-15",140560,0.0980543457827112,0,5643.60475968729,"Intermediate",35,2015-07-19,2.46981974576038,"Marginal",1.5326571777762,19.7027445760242,21.2354017538004,6.450307748,1,"No",275.903,192.7656858,10,31.9135613646698
"140560-15",140560,0.0980543457827112,0,5643.60475968729,"Intermediate",35,2015-07-20,2.56028685895086,"Marginal",6.04684432772782,32.8608140125328,38.9076583402606,6.450307748,1,"No",275.903,192.7656858,10,31.9135613646698
"140560-15",140560,0.0980543457827112,0,5643.60475968729,"Intermediate",35,2015-07-21,2.46772154611749,"Marginal",1.78960167241149,93.9936635127528,95.7832651851643,6.450307748,1,"No",275.903,192.7656858,10,31.9135613646698
"140560-15",140560,0.0980543457827112,0,5643.60475968729,"Intermediate",35,2015-07-22,2.63054759268513,"Marginal",6.32528563838907,54.4135055265572,60.7387911649463,6.450307748,1,"No",275.903,192.7656858,10,31.9135613646698
