"IndivYr","Date","AvgDE","DEclass"
"141160-14",2014-07-30,2.74084264603746,"Marginal"
"141160-14",2014-07-31,2.53250555114647,"Marginal"
"141160-14",2014-08-01,2.55294651162623,"Marginal"
"141160-14",2014-08-02,2.52181647168457,"Marginal"
"141160-14",2014-08-03,2.56497337882668,"Marginal"
"141160-14",2014-08-04,2.71914170044672,"Marginal"
"141160-14",2014-08-05,2.50018755558284,"Marginal"
"141160-14",2014-08-06,2.6181960640916,"Marginal"
"141160-14",2014-08-07,2.5520080062903,"Marginal"
"141160-14",2014-08-08,2.54994277631173,"Marginal"
"141160-14",2014-08-09,2.47283202941369,"Marginal"
"141160-14",2014-08-10,2.48265056018509,"Marginal"
"141160-14",2014-08-11,2.60880095358838,"Marginal"
"141160-14",2014-08-12,2.45831348743108,"Marginal"
"141160-14",2014-08-13,2.53436611732407,"Marginal"
"141160-14",2014-08-14,2.32605911601032,"Poor"
"141160-14",2014-08-15,2.5061755457543,"Marginal"
"141160-14",2014-08-16,2.38880354830011,"Poor"
"141160-14",2014-08-17,2.54367144517572,"Marginal"
"141160-14",2014-08-18,2.58439380243394,"Marginal"
"141160-14",2014-08-19,2.59699268906083,"Marginal"
"141160-14",2014-08-20,2.49267272943181,"Marginal"
"141160-14",2014-08-21,2.46050142202145,"Marginal"
"141160-14",2014-08-22,2.52694059374857,"Marginal"
"141160-14",2014-08-23,2.58630140520979,"Marginal"
"141160-14",2014-08-24,2.57541474527801,"Marginal"
"141160-14",2014-08-25,2.62126541301503,"Marginal"
"141160-14",2014-08-26,2.64937883527381,"Marginal"
"141160-14",2014-08-27,2.57260170730699,"Marginal"
"141160-14",2014-08-28,2.47151745741585,"Marginal"
"141160-14",2014-08-29,2.38228500513699,"Poor"
"141160-14",2014-08-30,2.29810778277979,"Poor"
"141160-14",2014-08-31,2.21297767625348,"Poor"
"141490-14",2014-07-15,2.74422035356066,"Marginal"
"141490-14",2014-07-16,2.84406017895226,"Good"
"141490-14",2014-07-17,2.72951188248654,"Marginal"
"141490-14",2014-07-18,2.79862461806503,"Good"
"141490-14",2014-07-19,2.93168642872139,"Excellent"
"141490-14",2014-07-20,2.80387280470845,"Good"
"141490-14",2014-07-21,2.85976825250587,"Good"
"141490-14",2014-07-22,2.8613638608924,"Good"
"141490-14",2014-07-23,2.91153287277527,"Excellent"
"141490-14",2014-07-24,2.91969717755382,"Excellent"
"141490-14",2014-07-25,2.94838172682761,"Excellent"
"141490-14",2014-07-26,2.92395543478345,"Excellent"
"141490-14",2014-07-27,2.7212871468687,"Marginal"
"141490-14",2014-07-28,2.74240850969421,"Marginal"
"141490-14",2014-07-29,2.9442191406901,"Excellent"
"141490-14",2014-07-30,2.90724522369699,"Excellent"
"141490-14",2014-07-31,2.94072771952103,"Excellent"
"141490-14",2014-08-01,2.88042293324828,"Good"
"141490-14",2014-08-02,2.83666284321697,"Good"
"141490-14",2014-08-03,2.90607443196612,"Excellent"
"141490-14",2014-08-04,2.85930676698157,"Good"
"141490-14",2014-08-05,2.94343568708831,"Excellent"
"141490-14",2014-08-06,2.89516128631776,"Good"
"141490-14",2014-08-07,2.92378316184232,"Excellent"
"141490-14",2014-08-08,2.9159765883381,"Excellent"
"141490-14",2014-08-09,2.82882461280304,"Good"
"141490-14",2014-08-10,2.86669197159625,"Good"
"141490-14",2014-08-11,2.84192728298481,"Good"
"141490-14",2014-08-12,2.83954139502128,"Good"
"141490-14",2014-08-13,2.88957407480274,"Good"
"141490-14",2014-08-14,2.82688757610613,"Good"
"141490-14",2014-08-15,2.9875385723126,"Excellent"
"141490-14",2014-08-16,2.90411594511184,"Excellent"
"141490-14",2014-08-17,2.954149952879,"Excellent"
"141490-14",2014-08-18,2.91992876322317,"Excellent"
"141490-14",2014-08-19,2.92400676573018,"Excellent"
"141490-14",2014-08-20,2.90612191939519,"Excellent"
"141490-14",2014-08-21,2.87241966595745,"Good"
"141490-14",2014-08-22,2.9120852409164,"Excellent"
"141490-14",2014-08-23,2.89297784903399,"Good"
"141490-14",2014-08-24,2.84559544797777,"Good"
"141490-14",2014-08-25,2.87859324960683,"Good"
"141490-14",2014-08-26,2.78122440104632,"Good"
"141490-14",2014-08-27,2.76363423736373,"Good"
"141490-14",2014-08-28,2.76929053584371,"Good"
"141490-14",2014-08-29,2.90332953939328,"Excellent"
"141490-14",2014-08-30,2.82921638954856,"Good"
"141490-14",2014-08-31,2.83461390614586,"Good"
"140040-15",2015-07-15,2.57056474205025,"Marginal"
"140040-15",2015-07-16,2.58890384641153,"Marginal"
"140040-15",2015-07-17,2.58196681546211,"Marginal"
"140040-15",2015-07-18,2.55186816746094,"Marginal"
"140040-15",2015-07-19,2.53536628913773,"Marginal"
"140040-15",2015-07-20,2.550126166495,"Marginal"
"140040-15",2015-07-21,2.55417496364691,"Marginal"
"140040-15",2015-07-22,2.56520607557562,"Marginal"
"140040-15",2015-07-23,2.59650348008882,"Marginal"
"140040-15",2015-07-24,2.64894536849229,"Marginal"
"140040-15",2015-07-25,2.63086444845207,"Marginal"
"140040-15",2015-07-26,2.54541751940917,"Marginal"
"140040-15",2015-07-27,2.58452038688117,"Marginal"
"140040-15",2015-07-28,2.57422002354901,"Marginal"
"140040-15",2015-07-29,2.38157096456205,"Poor"
"140040-15",2015-07-30,2.58153886718389,"Marginal"
"140040-15",2015-07-31,2.57229800779662,"Marginal"
"140040-15",2015-08-01,2.48743759764819,"Marginal"
"140040-15",2015-08-02,2.57238787651541,"Marginal"
"140040-15",2015-08-03,2.5727683304488,"Marginal"
"140040-15",2015-08-04,2.4543528306514,"Marginal"
"140040-15",2015-08-05,2.47254889257562,"Marginal"
"140040-15",2015-08-06,2.59007489720822,"Marginal"
"140040-15",2015-08-07,2.68463608938412,"Marginal"
"140040-15",2015-08-08,2.77853258136461,"Good"
"140040-15",2015-08-09,2.42076014636441,"Marginal"
"140040-15",2015-08-10,2.48086285188231,"Marginal"
"140040-15",2015-08-11,2.66429692242643,"Marginal"
"140040-15",2015-08-12,2.58919442487827,"Marginal"
"140040-15",2015-08-13,2.55533315669341,"Marginal"
"140040-15",2015-08-14,2.67723281444002,"Marginal"
"140040-15",2015-08-15,2.55870801203963,"Marginal"
"140040-15",2015-08-16,2.60247845122817,"Marginal"
"140040-15",2015-08-17,2.75369760339837,"Good"
"140040-15",2015-08-18,2.65206792227325,"Marginal"
"140040-15",2015-08-19,2.59351207264993,"Marginal"
"140040-15",2015-08-20,2.69897546882899,"Marginal"
"140040-15",2015-08-21,2.75464785672289,"Good"
"140040-15",2015-08-22,2.80462333138331,"Good"
"140040-15",2015-08-23,2.83686833426764,"Good"
"140040-15",2015-08-24,2.9113887288322,"Excellent"
"140040-15",2015-08-25,2.90991737540195,"Excellent"
"140040-15",2015-08-26,2.74018613636453,"Marginal"
"140040-15",2015-08-27,2.47129214057926,"Marginal"
"140040-15",2015-08-28,2.66138584104798,"Marginal"
"140040-15",2015-08-29,2.55921302725971,"Marginal"
"140040-15",2015-08-30,2.40520826829287,"Marginal"
"140040-15",2015-08-31,2.31173742612146,"Poor"
"140050-15",2015-07-15,2.64326198010745,"Marginal"
"140050-15",2015-07-16,3.01523217862449,"Excellent"
"140050-15",2015-07-17,3.00718494654663,"Excellent"
"140050-15",2015-07-18,3.04003630953916,"Excellent"
"140050-15",2015-07-19,3.01722430424591,"Excellent"
"140050-15",2015-07-20,2.99183840926961,"Excellent"
"140050-15",2015-07-21,2.8997420713102,"Good"
"140050-15",2015-07-22,2.99397603616776,"Excellent"
"140050-15",2015-07-23,3.04483218588315,"Excellent"
"140050-15",2015-07-24,3.00154123184987,"Excellent"
"140050-15",2015-07-25,2.92031997459107,"Excellent"
"140050-15",2015-07-26,3.00879079471803,"Excellent"
"140050-15",2015-07-27,2.92483014431486,"Excellent"
"140050-15",2015-07-28,2.96692798733207,"Excellent"
"140050-15",2015-07-29,3.01980763534158,"Excellent"
"140050-15",2015-07-30,2.96290375837576,"Excellent"
"140050-15",2015-07-31,2.83317611319851,"Good"
"140050-15",2015-08-01,2.89920475171495,"Good"
"140050-15",2015-08-02,3.01595375293518,"Excellent"
"140050-15",2015-08-03,2.97105909401853,"Excellent"
"140050-15",2015-08-04,2.76871738023561,"Good"
"140050-15",2015-08-05,3.00814455340794,"Excellent"
"140050-15",2015-08-06,2.92891696785607,"Excellent"
"140050-15",2015-08-07,2.88152043699476,"Good"
"140050-15",2015-08-08,2.85254853368674,"Good"
"140050-15",2015-08-09,2.91680371655616,"Excellent"
"140050-15",2015-08-10,2.93834938593909,"Excellent"
"140050-15",2015-08-11,2.88755935565554,"Good"
"140050-15",2015-08-12,2.91250259312054,"Excellent"
"140050-15",2015-08-13,2.85898320310944,"Good"
"140050-15",2015-08-14,2.92050961962296,"Excellent"
"140050-15",2015-08-15,2.95589949785153,"Excellent"
"140050-15",2015-08-16,2.90485077930063,"Excellent"
"140050-15",2015-08-17,2.95836033339077,"Excellent"
"140050-15",2015-08-18,2.98209070738285,"Excellent"
"140050-15",2015-08-19,2.99529376466558,"Excellent"
"140050-15",2015-08-20,2.99429215646639,"Excellent"
"140050-15",2015-08-21,2.95288023326568,"Excellent"
"140050-15",2015-08-22,2.96441118422701,"Excellent"
"140050-15",2015-08-23,2.93384223328805,"Excellent"
"140050-15",2015-08-24,2.91666012867165,"Excellent"
"140050-15",2015-08-25,3.02035621240418,"Excellent"
"140050-15",2015-08-26,3.03902771986418,"Excellent"
"140050-15",2015-08-27,3.03440757861274,"Excellent"
"140050-15",2015-08-28,2.96114736647909,"Excellent"
"140050-15",2015-08-29,2.88691804819646,"Good"
"140050-15",2015-08-30,3.03616567555685,"Excellent"
"140050-15",2015-08-31,2.86243470383585,"Good"
"140060-15",2015-07-15,2.98020597991353,"Excellent"
"140060-15",2015-07-16,2.89155733732106,"Good"
"140060-15",2015-07-17,2.82731381305079,"Good"
"140060-15",2015-07-18,2.85718991364718,"Good"
"140060-15",2015-07-19,2.87711252264888,"Good"
"140060-15",2015-07-20,2.82583829711659,"Good"
"140060-15",2015-07-21,2.71693688615083,"Marginal"
"140060-15",2015-07-22,2.689983286633,"Marginal"
"140060-15",2015-07-23,2.68683623672853,"Marginal"
"140060-15",2015-07-24,2.73330462961936,"Marginal"
"140060-15",2015-07-25,2.75229643094006,"Good"
"140060-15",2015-07-26,2.86984170672073,"Good"
"140060-15",2015-07-27,2.85977750063599,"Good"
"140060-15",2015-07-28,2.99212746841811,"Excellent"
"140060-15",2015-07-29,3.04069455407348,"Excellent"
"140060-15",2015-07-30,2.89684515862796,"Good"
"140060-15",2015-07-31,2.91928229625795,"Excellent"
"140060-15",2015-08-01,2.88739209533695,"Good"
"140060-15",2015-08-02,2.65163355128017,"Marginal"
"140060-15",2015-08-03,2.69841307145573,"Marginal"
"140060-15",2015-08-04,2.75371738965776,"Good"
"140060-15",2015-08-05,2.74300069403045,"Marginal"
"140060-15",2015-08-06,2.90382968711537,"Excellent"
"140060-15",2015-08-07,2.82928142286445,"Good"
"140060-15",2015-08-08,2.85578706227576,"Good"
"140060-15",2015-08-09,2.88985228667849,"Good"
"140060-15",2015-08-10,2.94304634011645,"Excellent"
"140060-15",2015-08-11,3.04561973801367,"Excellent"
"140060-15",2015-08-12,2.9684936175328,"Excellent"
"140060-15",2015-08-13,2.89428589384181,"Good"
"140060-15",2015-08-14,2.97005441594315,"Excellent"
"140060-15",2015-08-15,2.87892284185028,"Good"
"140060-15",2015-08-16,2.99564732533394,"Excellent"
"140060-15",2015-08-17,2.93485873499816,"Excellent"
"140060-15",2015-08-18,3.03471277955383,"Excellent"
"140060-15",2015-08-19,2.95676425432377,"Excellent"
"140060-15",2015-08-20,3.00886125006611,"Excellent"
"140060-15",2015-08-21,3.05545886548053,"Excellent"
"140060-15",2015-08-22,3.08292673469199,"Excellent"
"140060-15",2015-08-23,3.0248785188376,"Excellent"
"140060-15",2015-08-24,3.03964630154308,"Excellent"
"140060-15",2015-08-25,3.04084833004118,"Excellent"
"140060-15",2015-08-26,2.9259600606677,"Excellent"
"140060-15",2015-08-27,2.90282782892646,"Excellent"
"140060-15",2015-08-28,2.98673803333416,"Excellent"
"140060-15",2015-08-29,2.99060038352764,"Excellent"
"140060-15",2015-08-30,2.88260311905437,"Good"
"140060-15",2015-08-31,3.00425226281619,"Excellent"
"140070-15",2015-07-15,2.53781196293376,"Marginal"
"140070-15",2015-07-16,2.45944318324777,"Marginal"
"140070-15",2015-07-17,2.54604943596764,"Marginal"
"140070-15",2015-07-18,2.49301404832762,"Marginal"
"140070-15",2015-07-19,2.53410820853627,"Marginal"
"140070-15",2015-07-20,2.48693006357181,"Marginal"
"140070-15",2015-07-21,2.79353810089086,"Good"
"140070-15",2015-07-22,3.06468558998918,"Excellent"
"140070-15",2015-07-23,2.97749746895622,"Excellent"
"140070-15",2015-07-24,2.83082388317388,"Good"
"140070-15",2015-07-25,2.57828864705431,"Marginal"
"140070-15",2015-07-26,2.94685466975408,"Excellent"
"140070-15",2015-07-27,3.02365456158098,"Excellent"
"140070-15",2015-07-28,2.96859867513413,"Excellent"
"140070-15",2015-07-29,2.88850348532657,"Good"
"140070-15",2015-07-30,3.00893581307743,"Excellent"
"140070-15",2015-07-31,3.01788224792791,"Excellent"
"140070-15",2015-08-01,2.96532370932119,"Excellent"
"140070-15",2015-08-02,2.98209719472809,"Excellent"
"140070-15",2015-08-03,2.89399633041892,"Good"
"140070-15",2015-08-04,2.72671641832298,"Marginal"
"140070-15",2015-08-05,3.01051912409387,"Excellent"
"140070-15",2015-08-06,3.06131832179898,"Excellent"
"140070-15",2015-08-07,3.09810094147849,"Excellent"
"140070-15",2015-08-08,2.99642941201347,"Excellent"
"140070-15",2015-08-09,3.09190193827958,"Excellent"
"140070-15",2015-08-10,3.11042848986621,"Excellent"
"140070-15",2015-08-11,3.01126728118524,"Excellent"
"140070-15",2015-08-12,3.06571560626171,"Excellent"
"140070-15",2015-08-13,3.13073723032198,"Excellent"
"140070-15",2015-08-14,3.1571202232728,"Excellent"
"140070-15",2015-08-15,3.11672266540873,"Excellent"
"140070-15",2015-08-16,3.14464994020322,"Excellent"
"140070-15",2015-08-17,3.12794596544915,"Excellent"
"140070-15",2015-08-18,3.07993216451913,"Excellent"
"140070-15",2015-08-19,3.12250222118342,"Excellent"
"140070-15",2015-08-20,3.05930972302884,"Excellent"
"140070-15",2015-08-21,3.14911341388166,"Excellent"
"140070-15",2015-08-22,3.13648966393534,"Excellent"
"140070-15",2015-08-23,3.04575043474197,"Excellent"
"140070-15",2015-08-24,3.02145022503521,"Excellent"
"140070-15",2015-08-25,3.04017211948925,"Excellent"
"140070-15",2015-08-26,3.16796948178574,"Excellent"
"140070-15",2015-08-27,3.16260900393431,"Excellent"
"140070-15",2015-08-28,3.13602964649988,"Excellent"
"140070-15",2015-08-29,3.03149090088105,"Excellent"
"140070-15",2015-08-30,3.13436823311399,"Excellent"
"140070-15",2015-08-31,3.15355354881317,"Excellent"
"140100-15",2015-07-15,2.36405903762014,"Poor"
"140100-15",2015-07-16,2.48851000702932,"Marginal"
"140100-15",2015-07-17,2.49899378374964,"Marginal"
"140100-15",2015-07-18,2.42477458801241,"Marginal"
"140100-15",2015-07-19,2.46318834461358,"Marginal"
"140100-15",2015-07-20,2.44187473908922,"Marginal"
"140100-15",2015-07-21,2.46144628827346,"Marginal"
"140100-15",2015-07-22,2.3988636400549,"Poor"
"140100-15",2015-07-23,2.55481990160807,"Marginal"
"140100-15",2015-07-24,2.63556362777201,"Marginal"
"140100-15",2015-07-25,2.73988683392533,"Marginal"
"140100-15",2015-07-26,2.52121271775814,"Marginal"
"140100-15",2015-07-27,2.4996149249553,"Marginal"
"140100-15",2015-07-28,2.65482976672386,"Marginal"
"140100-15",2015-07-29,2.88811726091038,"Good"
"140100-15",2015-07-30,2.83421660331839,"Good"
"140100-15",2015-07-31,2.90699336396342,"Excellent"
"140100-15",2015-08-01,2.88489871086969,"Good"
"140100-15",2015-08-02,2.81206772745451,"Good"
"140100-15",2015-08-03,2.88934515033122,"Good"
"140100-15",2015-08-04,2.95160572040344,"Excellent"
"140100-15",2015-08-05,2.96681904143398,"Excellent"
"140100-15",2015-08-06,2.88836562412401,"Good"
"140100-15",2015-08-07,2.88749054590559,"Good"
"140100-15",2015-08-08,2.80244794756045,"Good"
"140100-15",2015-08-09,2.72593317135527,"Marginal"
"140100-15",2015-08-10,2.85764913358748,"Good"
"140100-15",2015-08-11,2.84833236767107,"Good"
"140100-15",2015-08-12,2.89523787111992,"Good"
"140100-15",2015-08-13,2.78934107859057,"Good"
"140100-15",2015-08-14,2.88282593922573,"Good"
"140100-15",2015-08-15,2.92899581788401,"Excellent"
"140100-15",2015-08-16,2.94022876274489,"Excellent"
"140100-15",2015-08-17,2.93586159295612,"Excellent"
"140100-15",2015-08-18,2.8589122744461,"Good"
"140100-15",2015-08-19,2.58421536721016,"Marginal"
"140100-15",2015-08-20,2.85385542390971,"Good"
"140100-15",2015-08-21,2.66767962612815,"Marginal"
"140100-15",2015-08-22,2.83146273401219,"Good"
"140100-15",2015-08-23,2.85737148287656,"Good"
"140100-15",2015-08-24,2.91357059846832,"Excellent"
"140100-15",2015-08-25,2.83327168221364,"Good"
"140100-15",2015-08-26,2.8430518778031,"Good"
"140100-15",2015-08-27,2.82962241898624,"Good"
"140100-15",2015-08-28,2.98742691348131,"Excellent"
"140100-15",2015-08-29,2.88486601669219,"Good"
"140100-15",2015-08-30,2.81776722658412,"Good"
"140100-15",2015-08-31,2.76019532010459,"Good"
"140120-15",2015-07-15,2.58418619691231,"Marginal"
"140120-15",2015-07-16,2.58539611061811,"Marginal"
"140120-15",2015-07-17,2.56641118984383,"Marginal"
"140120-15",2015-07-18,2.55464322497064,"Marginal"
"140120-15",2015-07-19,2.51026467677243,"Marginal"
"140290-15",2015-07-15,2.97390941361288,"Excellent"
"140290-15",2015-07-16,2.8797945065045,"Good"
"140290-15",2015-07-17,3.03061404422984,"Excellent"
"140290-15",2015-07-18,2.97324635810129,"Excellent"
"140290-15",2015-07-19,3.02199106293605,"Excellent"
"140290-15",2015-07-20,3.06050765106818,"Excellent"
"140290-15",2015-07-21,2.95684987886469,"Excellent"
"140290-15",2015-07-22,3.01327013151231,"Excellent"
"140290-15",2015-07-23,3.0022133265303,"Excellent"
"140290-15",2015-07-24,2.891486217892,"Good"
"140290-15",2015-07-25,2.90069012345106,"Excellent"
"140290-15",2015-07-26,2.89726198209858,"Good"
"140290-15",2015-07-27,2.96720531119852,"Excellent"
"140290-15",2015-07-28,2.9031698232617,"Excellent"
"140290-15",2015-07-29,2.93390815528642,"Excellent"
"140290-15",2015-07-30,2.83955759960764,"Good"
"140290-15",2015-07-31,2.86619269330031,"Good"
"140290-15",2015-08-01,2.91429472782869,"Excellent"
"140290-15",2015-08-02,2.90909601707983,"Excellent"
"140290-15",2015-08-03,2.90364757289647,"Excellent"
"140290-15",2015-08-04,2.85967281421367,"Good"
"140290-15",2015-08-05,2.90551771106434,"Excellent"
"140290-15",2015-08-06,2.8421318372694,"Good"
"140290-15",2015-08-07,2.92119163553607,"Excellent"
"140290-15",2015-08-08,2.92785650334088,"Excellent"
"140290-15",2015-08-09,2.9216448206908,"Excellent"
"140290-15",2015-08-10,2.95443821576747,"Excellent"
"140290-15",2015-08-11,2.90044198303112,"Excellent"
"140290-15",2015-08-12,2.77939888901176,"Good"
"140290-15",2015-08-13,2.90577434983224,"Excellent"
"140290-15",2015-08-14,2.97736419924489,"Excellent"
"140290-15",2015-08-15,2.95073217413997,"Excellent"
"140290-15",2015-08-16,2.96120064394744,"Excellent"
"140290-15",2015-08-17,2.95753658966604,"Excellent"
"140290-15",2015-08-18,2.99086009324091,"Excellent"
"140290-15",2015-08-19,2.90316577937286,"Excellent"
"140290-15",2015-08-20,2.92370748404451,"Excellent"
"140290-15",2015-08-21,2.97868474238496,"Excellent"
"140290-15",2015-08-22,2.95386890200309,"Excellent"
"140290-15",2015-08-23,2.94142402883484,"Excellent"
"140290-15",2015-08-24,2.99660955463271,"Excellent"
"140290-15",2015-08-25,2.97593977138561,"Excellent"
"140290-15",2015-08-26,2.98231230016215,"Excellent"
"140290-15",2015-08-27,2.89908444973038,"Good"
"140290-15",2015-08-28,2.89915569474898,"Good"
"140290-15",2015-08-29,2.91019817442186,"Excellent"
"140290-15",2015-08-30,3.02045470606098,"Excellent"
"140290-15",2015-08-31,2.93016850521639,"Excellent"
"140300-15",2015-07-15,2.92760436247369,"Excellent"
"140300-15",2015-07-16,2.81081154368716,"Good"
"140300-15",2015-07-17,2.75747708630579,"Good"
"140300-15",2015-07-18,2.73807491402919,"Marginal"
"140300-15",2015-07-19,2.66634584868923,"Marginal"
"140300-15",2015-07-20,2.71620549946606,"Marginal"
"140300-15",2015-07-21,2.65334217421098,"Marginal"
"140300-15",2015-07-22,2.78450556715015,"Good"
"140300-15",2015-07-23,2.89923140415393,"Good"
"140300-15",2015-07-24,3.02081663735717,"Excellent"
"140300-15",2015-07-25,3.02242251775861,"Excellent"
"140300-15",2015-07-26,2.93304919712722,"Excellent"
"140300-15",2015-07-27,3.01050985332281,"Excellent"
"140300-15",2015-07-28,3.01571473979645,"Excellent"
"140300-15",2015-07-29,2.91378500793958,"Excellent"
"140300-15",2015-07-30,3.00112327021172,"Excellent"
"140300-15",2015-07-31,2.91865642164301,"Excellent"
"140300-15",2015-08-01,2.68662101242567,"Marginal"
"140300-15",2015-08-02,2.82622247701682,"Good"
"140300-15",2015-08-03,2.72518666840183,"Marginal"
"140300-15",2015-08-04,2.66339248825812,"Marginal"
"140300-15",2015-08-05,2.69384157588819,"Marginal"
"140300-15",2015-08-06,2.68827580407916,"Marginal"
"140300-15",2015-08-07,2.9085809937146,"Excellent"
"140300-15",2015-08-08,2.76694205962681,"Good"
"140300-15",2015-08-09,2.88310623053177,"Good"
"140300-15",2015-08-10,3.06148349395134,"Excellent"
"140300-15",2015-08-11,3.03822449898252,"Excellent"
"140300-15",2015-08-12,2.89993334227586,"Good"
"140300-15",2015-08-13,2.73938857897752,"Marginal"
"140300-15",2015-08-14,2.68712472662118,"Marginal"
"140300-15",2015-08-15,2.71332250598289,"Marginal"
"140300-15",2015-08-16,2.69034231390746,"Marginal"
"140300-15",2015-08-17,2.72979286252728,"Marginal"
"140300-15",2015-08-18,2.87290721491917,"Good"
"140300-15",2015-08-19,2.82801186759969,"Good"
"140300-15",2015-08-20,2.67504786584329,"Marginal"
"140300-15",2015-08-21,2.97905768778555,"Excellent"
"140300-15",2015-08-22,2.96790346393605,"Excellent"
"140300-15",2015-08-23,2.87751424945496,"Good"
"140300-15",2015-08-24,3.00412089694544,"Excellent"
"140300-15",2015-08-25,2.83582564525964,"Good"
"140300-15",2015-08-26,2.85763805364312,"Good"
"140300-15",2015-08-27,2.91866103876896,"Excellent"
"140300-15",2015-08-28,2.90568113358809,"Excellent"
"140300-15",2015-08-29,2.93629011560811,"Excellent"
"140300-15",2015-08-30,2.7767849223909,"Good"
"140300-15",2015-08-31,2.6586200104196,"Marginal"
"140320-15",2015-07-15,2.59156248513023,"Marginal"
"140320-15",2015-07-16,2.73064376770672,"Marginal"
"140320-15",2015-07-17,2.54823398656651,"Marginal"
"140320-15",2015-07-18,2.55439946675971,"Marginal"
"140320-15",2015-07-19,2.74788781833577,"Marginal"
"140320-15",2015-07-20,2.63950798058919,"Marginal"
"140320-15",2015-07-21,2.75315313925277,"Good"
"140320-15",2015-07-22,2.70851143773943,"Marginal"
"140320-15",2015-07-23,2.71394552073141,"Marginal"
"140320-15",2015-07-24,2.73172343461272,"Marginal"
"140320-15",2015-07-25,2.5685017784822,"Marginal"
"140320-15",2015-07-26,2.79569062397803,"Good"
"140320-15",2015-07-27,2.77035329149534,"Good"
"140320-15",2015-07-28,2.7382544866895,"Marginal"
"140320-15",2015-07-29,2.73561188023226,"Marginal"
"140320-15",2015-07-30,2.76767623432661,"Good"
"140320-15",2015-07-31,2.8486621793763,"Good"
"140320-15",2015-08-01,2.79427314585705,"Good"
"140320-15",2015-08-02,2.7885425747631,"Good"
"140320-15",2015-08-03,2.76067979093459,"Good"
"140320-15",2015-08-04,2.69387888238613,"Marginal"
"140320-15",2015-08-05,2.70850456343155,"Marginal"
"140320-15",2015-08-06,2.72425098785425,"Marginal"
"140320-15",2015-08-07,2.71001525761643,"Marginal"
"140320-15",2015-08-08,2.71030804745706,"Marginal"
"140320-15",2015-08-09,2.70865337280885,"Marginal"
"140320-15",2015-08-10,2.61688562312419,"Marginal"
"140320-15",2015-08-11,2.77864399046801,"Good"
"140320-15",2015-08-12,2.84604639942697,"Good"
"140320-15",2015-08-13,2.85537306440224,"Good"
"140320-15",2015-08-14,2.79657997044367,"Good"
"140320-15",2015-08-15,2.84431163689251,"Good"
"140320-15",2015-08-16,2.86739460912194,"Good"
"140320-15",2015-08-17,2.95911266400233,"Excellent"
"140320-15",2015-08-18,2.81781276214537,"Good"
"140320-15",2015-08-19,2.82988506143958,"Good"
"140320-15",2015-08-20,2.86339700129187,"Good"
"140320-15",2015-08-21,2.68974525638031,"Marginal"
"140320-15",2015-08-22,2.77793817411016,"Good"
"140320-15",2015-08-23,2.8805135165154,"Good"
"140320-15",2015-08-24,2.80784606357876,"Good"
"140320-15",2015-08-25,2.78231443609397,"Good"
"140320-15",2015-08-26,2.72658042455139,"Marginal"
"140320-15",2015-08-27,2.66455470377997,"Marginal"
"140320-15",2015-08-28,2.70560580076855,"Marginal"
"140320-15",2015-08-29,2.73951655334362,"Marginal"
"140320-15",2015-08-30,2.84387503419625,"Good"
"140320-15",2015-08-31,2.7573198310312,"Good"
"140340-15",2015-07-15,2.84485457849659,"Good"
"140340-15",2015-07-16,2.85379858142534,"Good"
"140340-15",2015-07-17,2.89105086349476,"Good"
"140340-15",2015-07-18,2.91019265480185,"Excellent"
"140340-15",2015-07-19,2.75768079770482,"Good"
"140340-15",2015-07-20,2.70624675485977,"Marginal"
"140340-15",2015-07-21,2.81027038174455,"Good"
"140340-15",2015-07-22,2.84703010009999,"Good"
"140340-15",2015-07-23,2.74919892914226,"Marginal"
"140340-15",2015-07-24,2.73723457463416,"Marginal"
"140340-15",2015-07-25,2.80727278664039,"Good"
"140340-15",2015-07-26,2.72190018567381,"Marginal"
"140340-15",2015-07-27,2.62279140065491,"Marginal"
"140340-15",2015-07-28,2.7761429382383,"Good"
"140340-15",2015-07-29,2.77339590767412,"Good"
"140340-15",2015-07-30,2.71517018170957,"Marginal"
"140340-15",2015-07-31,2.74929696558955,"Marginal"
"140340-15",2015-08-01,2.71509107708337,"Marginal"
"140340-15",2015-08-02,2.83401587023402,"Good"
"140340-15",2015-08-03,2.7788155679692,"Good"
"140340-15",2015-08-04,2.87494650828424,"Good"
"140340-15",2015-08-05,2.70150199758175,"Marginal"
"140340-15",2015-08-06,2.78662788874377,"Good"
"140340-15",2015-08-07,2.75520938502018,"Good"
"140340-15",2015-08-08,2.87034735836882,"Good"
"140340-15",2015-08-09,2.80816527166644,"Good"
"140340-15",2015-08-10,2.80907328624402,"Good"
"140340-15",2015-08-11,2.7531255449642,"Good"
"140340-15",2015-08-12,2.70368115928795,"Marginal"
"140340-15",2015-08-13,2.48858771387654,"Marginal"
"140340-15",2015-08-14,2.78043756016795,"Good"
"140340-15",2015-08-15,2.8413792027124,"Good"
"140340-15",2015-08-16,2.94509872184686,"Excellent"
"140340-15",2015-08-17,2.90243571749466,"Excellent"
"140340-15",2015-08-18,2.81302859858757,"Good"
"140340-15",2015-08-19,2.71064148271065,"Marginal"
"140340-15",2015-08-20,2.87692323461244,"Good"
"140340-15",2015-08-21,2.75445691675584,"Good"
"140340-15",2015-08-22,2.85519679714352,"Good"
"140340-15",2015-08-23,2.79177559033998,"Good"
